#dataset,iter_no,mypso,ndpso
3967,9,17.9102167183,9.5263157895
3968,0,5.520476213,2.9514824798
3968,1,4.4053928699,3.0242587601
3968,2,3.325758384,3.0586797066
3968,3,3.4973167248,3.1896024465
3968,4,24.3815789474,3.0533642691
3968,5,5.2109390114,3.1132075472
3968,6,5.4876660832,3.355971897
3968,7,3.2253493378,3.6302083333
3968,8,3.1954596127,3.0116009281
3968,9,4.5213709566,2.9180327869
3969,0,28.8924050633,2.6285714286
3969,1,22.1961102107,2.6832884097
3969,2,4.05898356,2.6745362563
3969,3,18.4568733154,2.7102425876
3969,4,5.419469832,2.6479076479
3969,5,31.4105504587,2.8128078818
3969,6,23.0944350759,3.2201834862
3969,7,31.4105504587,2.7046413502
3969,8,23.0944350759,2.6822660099
3969,9,18.4568733154,2.6884057971
3970,0,28.1929824561,28.5769230769
3970,1,30.0373831776,28.5263157895
3970,2,30.0373831776,28.3157894737
3970,3,28.1929824561,28.3888888889
3970,4,28.1929824562,28.8846153846
3970,5,30.0373831776,28.3888888889
3970,6,28.1929824573,28.3611111111
3970,7,30.0373831776,28.25
3970,8,28.1929824564,28.5769230769
3970,9,30.0373831776,28.6346153846
3971,0,18.3313609473,18.5584415584
3971,1,18.5508982036,18.619047619
3971,2,18.5508982036,18.5974025974
3971,3,18.5508982036,18.5507246377
3971,4,18.5508982036,18.3636363636
3971,5,18.5508982036,18.6363636364
3971,6,18.5508982036,18.5714285714
3971,7,18.5508982036,18.4202898551
3971,8,18.5508982036,18.6666666667
3971,9,18.5508982036,18.7792207792
3972,0,15.7514450867,15.4117647059
3972,1,15.7514450867,15.4886363636
3972,2,15.7514450867,15.4705882353
3972,3,15.7514450867,15.4318181818
3972,4,15.7514450867,15.431372549
3972,5,15.7514450867,15.5294117647
3972,6,15.7514450867,15.4
3972,7,15.7514450867,15.4431818182
3972,8,15.7514450867,15.4
3972,9,15.3089887641,15.3725490196
3973,0,38.9367816095,39.4920634921
3973,1,38.9367816092,39.3333333333
3973,2,38.9367816092,39.0793650794
3973,3,38.9367816092,39.4117647059
3973,4,38.9367816092,39.3333333333
3973,5,38.9367816092,39.2941176471
3973,6,38.9367816092,39.746031746
3973,7,38.9367816092,39.8235294118
3973,8,38.9367989227,39.3492063492
3973,9,38.9367816092,39.8235294118
3974,0,29.52,29.7
3974,1,29.5200000002,29.6734693878
3974,2,29.5200000002,29.9795918367
3974,3,29.52,29.8196721311
3974,4,29.52,29.7959183673
3974,5,29.52,29.5714285714
3974,6,29.52,29.8615384615
3974,7,29.52,30.1428571429
3974,8,29.52,29.6530612245
3974,9,29.52,29.7049180328
3975,0,17.5320512821,17.9673913043
3975,1,17.5320512821,17.5967741935
3975,2,17.5320512821,17.8241758242
3975,3,17.5320512821,17.597826087
3975,4,17.5320512821,17.6847826087
3975,5,17.5320512821,17.8358208955
3975,6,17.532051286,17.6630434783
3975,7,17.5320512821,17.7462686567
3975,8,17.5320512821,17.6847826087
3975,9,17.5320512821,17.8507462687
3976,0,96.1224489796,96.7619047619
3976,1,96.1224489798,96.5714285714
3976,2,96.1224489808,97
3976,3,96.1224489796,96.6
3976,4,96.1224489796,98
3976,5,96.1224489796,96.6857142857
3976,6,96.1224489797,96.3333333333
3976,7,96.1224489796,97.2
3976,8,96.1224489796,96.380952381
3976,9,96.1224489801,96.9047619048
3977,0,24.5064935073,24.9433962264
3977,1,24.5064935065,24.6
3977,2,24.5064935065,24.824742268
3977,3,24.5064935066,24.9363636364
3977,4,24.5064935066,25.0416666667
3977,5,24.5064935065,24.7545454545
3977,6,24.5064935065,24.8350515464
3977,7,24.5064935065,24.7909090909
3977,8,24.5064935065,24.641509434
3977,9,24.5064935065,24.8545454545
3978,0,17.3620309051,17.5479452055
3978,1,18.1221198157,17.4385964912
3978,2,18.1221198157,17.4102564103
3978,3,17.3620309051,17.5342465753
3978,4,18.1221198157,17.5384615385
3978,5,18.1221198157,17.5789473684
3978,6,18.1221198157,17.4863013699
3978,7,18.1221198157,17.5128205128
3978,8,18.1221198157,17.904109589
3978,9,18.1221198157,17.5847953216
3979,0,70.0754716981,7.4057971014
3979,1,119.8064516129,7.6363636364
3979,2,95.2307692308,7.0289855072
3979,3,66.3214285714,7.4482758621
3979,4,67.5272727273,6.8461538462
3979,5,67.5272727273,9.8888888889
3979,6,66.3214285714,8.0862068966
3979,7,95.2307692308,7.5588235294
3979,8,70.0754716981,8.6129032258
3979,9,70.0754716981,7.4074074074
3980,0,61.0579710145,4.9038461538
3980,1,61.0579710145,4.1538461538
3980,2,36.6347826087,4.8846153846
3980,3,58.5138888889,3.6290322581
3980,4,34.2520325203,4.724137931
3980,5,44.8191489362,3.5416666667
3980,6,79.4905660377,3.7304347826
3980,7,72.6379310345,4.3793103448
3980,8,72.6379310345,3.7674418605
3980,9,56.1733333333,4.2446808511
3981,0,28.6,3.2127659574
3981,1,41.6329113924,2.8837209302
3981,2,41.6329113924,2.5185185185
3981,3,23.6618705036,2.7215189873
3981,4,41.6329113924,3.2317073171
3981,5,41.6329113924,2.6196319018
3981,6,25.3,3.6834532374
3981,7,69.9787234043,2.5
3981,8,41.6329113924,2.6382978723
3981,9,32.89,2.5
3982,0,91.5737704918,10.7555555556
3982,1,90.0967741935,9.5967741935
3982,2,91.5737704918,8.4838709677
3982,3,186.2,9.3928571429
3982,4,147,9.5192307692
3982,5,99.75,9.9230769231
3982,6,91.5737704918,9.2142857143
3982,7,91.5737704918,9.3076923077
3982,8,199.5,9.3846153846
3982,9,111.72,8.0714285714
3983,0,163,6.0408163265
3983,1,129.7346938776,5.5918367347
3983,2,111.5263157895,5.5180722892
3983,3,52.975,4.9230769231
3983,4,62.9405940594,5.8351648352
3983,5,73.9186046512,5.9
3983,6,70.6333333333,5.8
3983,7,163,5.2058823529
3983,8,73.9186046512,5.5666666667
3983,9,70.6333333333,5.1683168317
3984,0,34.5053191489,4.21875
3984,1,40.0432098765,4.2403846154
3984,2,40.0432098765,4.1634615385
3984,3,40.0432098765,4.1326530612
3984,4,40.2919254658,4.3469387755
3984,5,31.3381642512,4.1505376344
3984,6,6.0466197069,4.2995169082
3984,7,34.3227513228,4.0420168067
3984,8,40.2919254658,3.7843137255
3984,9,18.5873925501,4.1720430108
3985,0,149.54,15.8367346939
3985,1,149.54,14.6909090909
3985,2,219.9117647059,13.4909090909
3985,3,22.7282281196,14.1764705882
3985,4,135.9454545455,16.4897959184
3985,5,111.5970149254,12.625
3985,6,162.5434782609,16.16
3985,7,219.9117647059,14.6
3985,8,11.2262995679,15.5319148936
3985,9,219.9117647059,15.8367346939
3986,0,126.1142857143,9.5571428571
3986,1,92.9263157895,9.2820512821
3986,2,106.3614457831,9.3452380952
3986,3,111.746835443,8.4683544304
3986,4,64.4379562044,9.5490196078
3986,5,64.9117647059,8.7222222222
3986,6,78.1238938053,9.5490196078
3986,7,97.010989011,9.5490196078
3986,8,111.746835443,9.9367088608
3986,9,126.1142857143,8.0285714286
3987,0,8.4741811475,5.3185185185
3987,1,57.3526011561,5.744
3987,2,7.4245787677,4.3179190751
3987,3,47.9323671498,5.2028985507
3987,4,8.2438379417,5.1037037037
3987,5,6.2506459541,5.5333333333
3987,6,57.3526011561,4.7196969697
3987,7,75.1666666667,4.9470198675
3987,8,55.4301675978,4.9927536232
3987,9,73.4962962963,4.984
3988,0,136.7083333333,5.5
3988,1,72.9111111111,5.5942028986
3988,2,142.652173913,5.972972973
3988,3,65.62,4.72
3988,4,88.6756756757,4.9166666667
3988,5,80.0243902439,5.5263157895
3988,6,88.6756756757,5.5
3988,7,88.6756756757,5.2708333333
3988,8,68.3541666667,5.0638297872
3988,9,71.3260869565,5.9230769231
3989,0,71.8205128205,3.5636363636
3989,1,175.0625,2.9801980198
3989,2,48.2931034483,3.3793103448
3989,3,50.9272727273,3.5454545455
3989,4,71.8205128205,4.4909090909
3989,5,65.1395348837,3.4788732394
3989,6,71.8205128205,3.5636363636
3989,7,48.2931034483,3.3168316832
3989,8,71.8205128205,3.5897435897
3989,9,53.8653846154,3.3793103448
3990,0,27.9126213592,1.8888888889
3990,1,31.25,1.7463768116
3990,2,36.3924050633,1.8260869565
3990,3,36.858974359,1.8363636364
3990,4,36.3924050633,1.7719298246
3990,5,36.858974359,1.5652173913
3990,6,39.9305555556,1.4161490683
3990,7,33.4302325581,2.0540540541
3990,8,39.9305555556,1.5853658537
3990,9,31.25,1.6974789916
3991,0,277.6538461538,10.2105263158
3991,1,141.5490196078,9.8269230769
3991,2,300.7916666667,10.3617021277
3991,3,300.7916666667,12.4871794872
3991,4,144.38,10.6538461538
3991,5,212.3235294118,10.8222222222
3991,6,206.2571428571,11.3555555556
3991,7,206.2571428571,11.90625
3991,8,225.59375,9.9411764706
3991,9,300.7916666667,11.6285714286
3992,0,211.3666666667,6.2820512821
3992,1,144.1136363636,6.4237288136
3992,2,181.1714285714,8.2
3992,3,100.6507936508,5.7537313433
3992,4,140.9111111111,6.9014084507
3992,5,253.64,8.7934782609
3992,6,100.6507936508,5.9285714286
3992,7,253.64,7.0961538462
3992,8,144.1136363636,5.9074074074
3992,9,129.4081632653,6.859375
3993,0,39.8045112782,3.0823529412
3993,1,48.5688073394,3.2278481013
3993,2,58.1758241758,2.7419354839
3993,3,58.1758241758,3.8345864662
3993,4,101.8076923077,2.9869281046
3993,5,48.5688073394,3.4202898551
3993,6,66.175,3.3594771242
3993,7,26.6030150754,3.268115942
3993,8,42.352,3.5511811024
3993,9,66.175,3.4587155963
3994,0,558.0666666667,16.4888888889
3994,1,279.0333333333,15.7872340426
3994,2,279.0333333333,15
3994,3,418.55,16.8571428571
3994,4,270.0322580645,18.8857142857
3994,5,288.6551724138,15.9253731343
3994,6,492.4117647059,15.9459459459
3994,7,558.0666666667,16.2
3994,8,239.1714285714,17.0625
3994,9,164.137254902,17.6129032258
3995,0,88.0826446281,9.1149425287
3995,1,83.265625,8.908045977
3995,2,142.1066666667,9.4512195122
3995,3,87.3606557377,8.7111111111
3995,4,129.9756097561,9.2209302326
3995,5,122.5057471264,8.9130434783
3995,6,13.4931062874,8.9090909091
3995,7,122.5057471264,9.6111111111
3995,8,122.5057471264,9.1149425287
3995,9,87.3606557377,8.2446808511
3996,0,229.9230769231,4.5933333333
3996,1,114.9615384615,4.485915493
3996,2,114.9615384615,5.1690140845
3996,3,75.9915254237,5.1641025641
3996,4,78.6578947368,4.6066666667
3996,5,78.6578947368,5.0285714286
3996,6,100.7528089888,5.8728813559
3996,7,64.05,5.5
3996,8,332.1111111111,5.9754601227
3996,9,175.8235294118,5.0437956204
3997,0,21.16,21.328358209
3997,1,21.16,21.22
3997,2,21.1600000201,21.3731343284
3997,3,21.160000005,21.3432835821
3997,4,21.16,21.36
3997,5,21.16,21.3170731707
3997,6,21.16,21.2388059701
3997,7,21.16,21.2089552239
3997,8,21.1600000118,21.2537313433
3997,9,21.16,21.2089552239
3998,0,16.5243902439,16.6421052632
3998,1,16.5243902439,16.7142857143
3998,2,16.5243902439,16.5733333333
3998,3,16.5243902439,16.5473684211
3998,4,16.524390244,16.619047619
3998,5,16.5243902439,16.6
3998,6,16.5243902443,16.64
3998,7,16.5243902439,16.5466666667
3998,8,16.5243902504,16.5894736842
3998,9,16.5243902439,16.6933333333
3999,0,8.1183745583,8.1530054645
3999,1,8.1183745583,8.1639344262
3999,2,8.1183745583,8.1632653061
3999,3,8.1183745583,8.1639344262
3999,4,8.1183745583,8.1506849315
3999,5,8.7523809524,8.2191780822
3999,6,8.1183745583,8.3219178082
3999,7,8.1183745657,8.2682926829
3999,8,8.1183745583,8.1463414634
3999,9,8.1183745583,8.1639344262
4000,0,75.0714285717,76.6296296296
4000,1,78.5794392523,76.064516129
4000,2,78.5794392523,75.5925925926
4000,3,78.5794392523,75.962962963
4000,4,78.5794392523,76.7777777778
4000,5,75.0714286884,76
4000,6,78.5794392523,76
4000,7,75.0714285715,75.5918367347
4000,8,78.5794392523,75.3703703704
4000,9,75.0714285729,75.8163265306
4001,0,21.8583333333,22.1481481481
4001,1,21.8583333333,22.0619469027
4001,2,21.8583333333,21.9203539823
4001,3,21.8583333333,22.1061946903
4001,4,21.8583333335,21.9411764706
4001,5,21.8583333351,21.9411764706
4001,6,21.8583333422,22
4001,7,21.8583333344,21.9734513274
4001,8,21.8583333377,21.9705882353
4001,9,21.8583333334,22.1363636364
4002,0,34.7848605578,31.1057692308
4002,1,30.7429577465,31.0882352941
4002,2,30.7429577465,30.9411764706
4002,3,30.7429577465,30.8181818182
4002,4,30.7429577467,31.0909090909
4002,5,30.7429577465,31.1634615385
4002,6,30.7429577465,30.9557522124
4002,7,30.7429577465,30.9117647059
4002,8,30.7429577466,30.7884615385
4002,9,30.7429577465,31.0384615385
4003,0,67.6413043486,68.2666666667
4003,1,67.6413043495,68.1833333333
4003,2,67.6413043479,68.2333333333
4003,3,67.6413043479,67.8571428571
4003,4,67.641304348,68.0666666667
4003,5,67.6413043478,67.9047619048
4003,6,67.6413043478,68.5
4003,7,67.6413043478,68.253968254
4003,8,67.6413043739,68.380952381
4003,9,67.6413043506,67.9677419355
4004,0,62.6473429952,61.84
4004,1,62.6473429952,61.631147541
4004,2,62.6473429952,61.893442623
4004,3,62.6473429952,62.0901639344
4004,4,62.6473429952,62.34
4004,5,62.6473429952,61.7131147541
4004,6,62.6473429952,62.106557377
4004,7,62.6473429952,61.7950819672
4004,8,62.6473429952,62.0571428571
4004,9,62.6473429952,61.9
4005,0,23.1,23.1868686869
4005,1,23.1000000021,23.3181818182
4005,2,23.1,23.2374100719
4005,3,26.1333333333,23.2923076923
4005,4,23.1,23.3484848485
4005,5,23.1,23.4316546763
4005,6,23.1000000069,23.2086330935
4005,7,23.1000000008,23.2222222222
4005,8,23.1000000006,23.1962025316
4005,9,23.1000000001,23.404040404
4006,0,93.1428571429,6.8676470588
4006,1,93.1428571429,6.7272727273
4006,2,93.1428571429,7.84375
4006,3,205.8947368421,8
4006,4,300.9230769231,7.303030303
4006,5,76.7058823529,7.64
4006,6,217.3333333333,8.9259259259
4006,7,122.25,7.4761904762
4006,8,105.7297297297,8.3684210526
4006,9,81.5,8
4007,0,38.3260869565,2.3888888889
4007,1,48.301369863,2.9179104478
4007,2,33.580952381,2.4742268041
4007,3,42.4819277108,2.4757281553
4007,4,47.0133333333,3.3513513514
4007,5,53.4242424242,3.3116883117
4007,6,43,2.9459459459
4007,7,47.0133333333,3.0235294118
4007,8,38.3260869565,3.012987013
4007,9,48.301369863,2.8333333333
4008,0,148.4333333333,2.5535714286
4008,1,153.5517241379,2.9345238095
4008,2,27.6583850932,4.2068965517
4008,3,130.9705882353,3.0138888889
4008,4,61.8472222222,3.2777777778
4008,5,85.6346153846,2.7462686567
4008,6,84.0188679245,2.5447761194
4008,7,23.5608465608,3.2388059701
4008,8,85.6346153846,3.5714285714
4008,9,61.8472222222,2.7924528302
4009,0,196.1081081081,19.9032258065
4009,1,315.4782608696,14.5
4009,2,259.1428571429,15.1071428571
4009,3,315.4782608696,15.3684210526
4009,4,483.7333333333,19.2173913043
4009,5,558.1538461538,14.8947368421
4009,6,381.8947368421,15.8695652174
4009,7,151.1666666667,19.1428571429
4009,8,315.4782608696,17.8
4009,9,315.4782608696,21.9
4010,0,191.7826086957,8.2553191489
4010,1,205.1627906977,7.4122807018
4010,2,154.7719298246,7.5151515152
4010,3,106.2891566265,8.4347826087
4010,4,102.5813953488,8
4010,5,154.7719298246,7.9130434783
4010,6,191.7826086957,7.7796610169
4010,7,126.0285714286,8.4347826087
4010,8,187.7021276596,6.8266666667
4010,9,107.5853658537,7.6842105263
4011,0,68.2580645161,6.1941176471
4011,1,109.9220779221,6.4578313253
4011,2,101.9759036145,5.52
4011,3,101.9759036145,6.9568965517
4011,4,109.9220779221,5.1
4011,5,90.0425531915,5.9928571429
4011,6,105.8,4.6379310345
4011,7,105.8,5.1204819277
4011,8,264.5,4.5837563452
4011,9,74.9026548673,4.7433628319
4012,0,479.7407407407,28
4012,1,350.0810810811,30.25
4012,2,340.8684210526,21.3783783784
4012,3,479.7407407407,21.8571428571
4012,4,269.8541666667,25.6333333333
4012,5,340.8684210526,21.8108108108
4012,6,563.1739130435,28
4012,7,269.8541666667,22.4285714286
4012,8,281.5869565217,22.1746031746
4012,9,308.4047619048,26.5172413793
4013,0,294.3043478261,11.6315789474
4013,1,288.0425531915,10.2419354839
4013,2,180.5066666667,10.2916666667
4013,3,165.0975609756,10.7049180328
4013,4,436.7096774194,10.3928571429
4013,5,165.0975609756,10.0853658537
4013,6,153.8409090909,12.1428571429
4013,7,276.2857142857,10.5
4013,8,288.0425531915,10.9019607843
4013,9,294.3043478261,9.9365079365
4014,0,116.8037383178,5.6554621849
4014,1,105.025210084,6.4353741497
4014,2,85.0204081633,6.2897196262
4014,3,430.9655172414,6.2698412698
4014,4,189.3636363636,5.8518518519
4014,5,297.5714285714,6.9761904762
4014,6,148.7857142857,6.2983425414
4014,7,297.5714285714,6.5350877193
4014,8,156.225,6.5980392157
4014,9,85.0204081633,6.6060606061
4015,0,91.6808510638,7
4015,1,113.3947368421,7.7222222222
4015,2,86.18,7.3928571429
4015,3,139,8.5714285714
4015,4,113.3947368421,7.48
4015,5,93.6739130435,7.8076923077
4015,6,113.3947368421,6.4444444444
4015,7,153.8928571429,7.0869565217
4015,8,100.2093023256,7.9285714286
4015,9,153.8928571429,9.5357142857
4016,0,82.14,4.1034482759
4016,1,63.1846153846,4.3958333333
4016,2,72.0526315789,4.3965517241
4016,3,120.7941176471,3.8631578947
4016,4,87.3829787234,4.0188679245
4016,5,72.0526315789,3.8157894737
4016,6,64.171875,4.2543859649
4016,7,87.3829787234,4.1929824561
4016,8,82.14,4.03125
4016,9,60.3970588235,4.3965517241
4017,0,23.4534883721,2.0952380952
4017,1,25.858974359,2.35
4017,2,77.5769230769,2.0820895522
4017,3,25.858974359,2.3258426966
4017,4,32.7967479675,2
4017,5,21.0104166667,2.816091954
4017,6,23.4534883721,2.1315789474
4017,7,20.5816326531,2.223880597
4017,8,30.1044776119,2.3076923077
4017,9,40.34,2.68
4018,0,295.1428571429,16.25
4018,1,393.5238095238,14.8529411765
4018,2,223.3513513514,14.7352941176
4018,3,275.4666666667,15.4897959184
4018,4,275.4666666667,15.8787878788
4018,5,236.1142857143,15.1666666667
4018,6,142.4827586207,12.9666666667
4018,7,206.6,15.5
4018,8,223.3513513514,16.375
4018,9,250.4242424242,15.7878787879
4019,0,62.1826923077,7.71875
4019,1,119.7592592593,8.2333333333
4019,2,70.2934782609,6.1666666667
4019,3,131.9795918367,8.4339622642
4019,4,146.9772727273,7.6216216216
4019,5,146.9772727273,9.8918918919
4019,6,146.9772727273,7.8333333333
4019,7,122.0188679245,7.1428571429
4019,8,47.204379562,8.5217391304
4019,9,179.6388888889,6.5306122449
4020,0,108.4698795181,5.3037974684
4020,1,113.9620253165,5.1728395062
4020,2,76.2966101695,4.9891304348
4020,3,97.8586956522,5.8795180723
4020,4,134.3731343284,4.625
4020,5,84.1401869159,5.0149253731
4020,6,58.8431372549,5.4431818182
4020,7,51.1534090909,4.5240384615
4020,8,65.7153284672,4.8043478261
4020,9,84.1401869159,5.3043478261
4021,0,492.75,22.6
4021,1,492.75,21.4912280702
4021,2,320.8604651163,25.875
4021,3,299.9347826087,19.46875
4021,4,270.5294117647,25.3928571429
4021,5,574.875,22.1785714286
4021,6,63.5806451613,27.1785714286
4021,7,492.75,20.5714285714
4021,8,209.0454545455,22.9411764706
4021,9,405.7941176471,23.5614035088
4022,0,106.157480315,10.462962963
4022,1,106.157480315,9.4724409449
4022,2,228.5084745763,10.0222222222
4022,3,151.4831460674,10.1527777778
4022,4,166.4444444444,9.8267716535
4022,5,151.4831460674,10.6551724138
4022,6,134.82,9.024691358
4022,7,134.82,10.488372093
4022,8,102.9160305344,13.0677966102
4022,9,151.4831460674,11.390625
4023,0,181.95,5.35
4023,1,181.95,4.8787878788
4023,2,94.9304347826,5.35
4023,3,128.4352941176,5.864
4023,4,78.5395683453,4.9527027027
4023,5,72.78,5.0418848168
4023,6,155.9571428571,4.8608695652
4023,7,94.9304347826,4.472
4023,8,78.5395683453,5.0315789474
4023,9,97.4732142857,5.38
4024,0,28.9129452278,21.9361702128
4024,1,27.5785102371,22.0625
4024,2,25.8301533774,21.4545454545
4024,3,23.0427205001,21.5142857143
4024,4,21.2506210962,21.5
4024,5,40.556561086,21.6363636364
4024,6,27.5784639735,22.4363636364
4024,7,27.7493105691,21.7222222222
4024,8,25.8299910099,21.7380952381
4024,9,38.3034234955,21.96875
4025,0,20.0323275862,16.8583333333
4025,1,20.0323464257,17.1724137931
4025,2,21.270825384,17.5757575758
4025,3,25.7527685624,17.1212121212
4025,4,24.5899470899,17.0581395349
4025,5,16.6298413683,17.05
4025,6,21.4665265712,17.0606060606
4025,7,28.9563862928,16.7232142857
4025,8,24.1428571811,16.8488372093
4025,9,22.5060593786,16.988372093
4026,0,51.6387434555,11.9487179487
4026,1,15.0121765602,11.6807511737
4026,2,12.759379051,13.0102040816
4026,3,85.025862069,11.8571428571
4026,4,26.72899729,12.3098591549
4026,5,46.3051643192,12.358974359
4026,6,15.0121765601,13.9117647059
4026,7,13.81375215,11.8461538462
4026,8,15.0122886109,11.8376963351
4026,9,13.8137455003,11.8169014085
4027,0,81.891402715,49.5106382979
4027,1,70.9725490399,49.1568627451
4027,2,49.7570286164,50.5263157895
4027,3,51.2706756012,50.0158730159
4027,4,56.56889916,50.1914893617
4027,5,59.1438955941,50.3636363636
4027,6,60.0224216625,49.2352941176
4027,7,74.4773681029,50.6078431373
4027,8,74.4773662641,48.9722222222
4027,9,93.2886598244,49.0526315789
4028,0,29.038382873,21.7283950617
4028,1,31.3504424795,21.5555555556
4028,2,29.4725647219,21.1395348837
4028,3,25.2683504324,21.3565891473
4028,4,27.2099676263,21.24
4028,5,20.4675106711,21.3014705882
4028,6,21.1409093918,21.3410852713
4028,7,25.0184549242,21.04
4028,8,26.7165633783,21.0924369748
4028,9,24.6486660334,21.0535714286
4029,0,111.3465909091,18.3928571429
4029,1,29.1208077998,18.9545454545
4029,2,27.5625879232,18.2428571429
4029,3,20.0173676774,18.1568627451
4029,4,25.2864584947,18.3857142857
4029,5,25.2864517032,18.3465909091
4029,6,124.0316455696,18.45
4029,7,24.7124922981,18.5949367089
4029,8,22.0935795151,18.5714285714
4029,9,20.0173731703,18.4357142857
4030,0,214.8248175197,166.8965517241
4030,1,208.7304964591,191.875
4030,2,243.2491657449,186.4285714286
4030,3,173.2053048914,167.0833333333
4030,4,208.7304964539,173.7142857143
